[20:17:37] Name: dadas, Id: 47, Type: 11, Entity: 0, Amount: 2, Value: 0, Desc: Lvl: 2, HP: 27 +7
[20:48:28] Name: dsadasdfff, Id: 55, Type: 11, Entity: 0, Amount: 30, Value: 0, Desc: Lvl: 30, HP: 218 +6
[20:48:28] Name: dsadasdfff, Id: 55, Type: 11, Entity: 0, Amount: 31, Value: 0, Desc: Lvl: 31, HP: 226 +8
[20:48:28] Name: dsadasdfff, Id: 55, Type: 11, Entity: 0, Amount: 32, Value: 0, Desc: Lvl: 32, HP: 233 +7
[20:48:28] Name: dsadasdfff, Id: 55, Type: 11, Entity: 0, Amount: 33, Value: 0, Desc: Lvl: 33, HP: 239 +6
[20:48:28] Name: dsadasdfff, Id: 55, Type: 11, Entity: 0, Amount: 34, Value: 0, Desc: Lvl: 34, HP: 245 +6
[20:48:28] Name: dsadasdfff, Id: 55, Type: 11, Entity: 0, Amount: 35, Value: 0, Desc: Lvl: 35, HP: 253 +8
[20:48:28] Name: dsadasdfff, Id: 55, Type: 11, Entity: 0, Amount: 36, Value: 0, Desc: Lvl: 36, HP: 258 +5
[20:50:33] Name: dsadasdfff, Id: 55, Type: 11, Entity: 0, Amount: 37, Value: 0, Desc: Lvl: 37, HP: 267 +9
[20:50:33] Name: dsadasdfff, Id: 55, Type: 11, Entity: 0, Amount: 38, Value: 0, Desc: Lvl: 38, HP: 274 +7
[20:50:33] Name: dsadasdfff, Id: 55, Type: 11, Entity: 0, Amount: 39, Value: 0, Desc: Lvl: 39, HP: 283 +9
[20:50:33] Name: dsadasdfff, Id: 55, Type: 11, Entity: 0, Amount: 40, Value: 0, Desc: Lvl: 40, HP: 288 +5
[20:50:33] Name: dsadasdfff, Id: 55, Type: 11, Entity: 0, Amount: 41, Value: 0, Desc: Lvl: 41, HP: 296 +8
[20:50:33] Name: dsadasdfff, Id: 55, Type: 11, Entity: 0, Amount: 42, Value: 0, Desc: Lvl: 42, HP: 303 +7
[20:50:34] Name: dsadasdfff, Id: 55, Type: 11, Entity: 0, Amount: 43, Value: 0, Desc: Lvl: 43, HP: 310 +7
[20:50:34] Name: dsadasdfff, Id: 55, Type: 11, Entity: 0, Amount: 44, Value: 0, Desc: Lvl: 44, HP: 316 +6
[20:50:36] Name: dsadasdfff, Id: 55, Type: 11, Entity: 0, Amount: 45, Value: 0, Desc: Lvl: 45, HP: 324 +8
[20:50:37] Name: dsadasdfff, Id: 55, Type: 11, Entity: 0, Amount: 46, Value: 0, Desc: Lvl: 46, HP: 330 +6
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 2, Value: 0, Desc: Lvl: 2, HP: 26 +6
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 3, Value: 0, Desc: Lvl: 3, HP: 34 +8
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 4, Value: 0, Desc: Lvl: 4, HP: 42 +8
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 5, Value: 0, Desc: Lvl: 5, HP: 51 +9
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 6, Value: 0, Desc: Lvl: 6, HP: 57 +6
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 7, Value: 0, Desc: Lvl: 7, HP: 66 +9
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 8, Value: 0, Desc: Lvl: 8, HP: 72 +6
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 9, Value: 0, Desc: Lvl: 9, HP: 80 +8
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 10, Value: 0, Desc: Lvl: 10, HP: 88 +8
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 11, Value: 0, Desc: Lvl: 11, HP: 97 +9
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 12, Value: 0, Desc: Lvl: 12, HP: 103 +6
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 13, Value: 0, Desc: Lvl: 13, HP: 112 +9
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 14, Value: 0, Desc: Lvl: 14, HP: 118 +6
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 15, Value: 0, Desc: Lvl: 15, HP: 124 +6
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 16, Value: 0, Desc: Lvl: 16, HP: 132 +8
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 17, Value: 0, Desc: Lvl: 17, HP: 141 +9
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 18, Value: 0, Desc: Lvl: 18, HP: 148 +7
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 19, Value: 0, Desc: Lvl: 19, HP: 154 +6
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 20, Value: 0, Desc: Lvl: 20, HP: 162 +8
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 21, Value: 0, Desc: Lvl: 21, HP: 170 +8
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 22, Value: 0, Desc: Lvl: 22, HP: 177 +7
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 23, Value: 0, Desc: Lvl: 23, HP: 185 +8
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 24, Value: 0, Desc: Lvl: 24, HP: 191 +6
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 25, Value: 0, Desc: Lvl: 25, HP: 199 +8
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 26, Value: 0, Desc: Lvl: 26, HP: 204 +5
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 27, Value: 0, Desc: Lvl: 27, HP: 210 +6
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 28, Value: 0, Desc: Lvl: 28, HP: 216 +6
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 29, Value: 0, Desc: Lvl: 29, HP: 224 +8
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 30, Value: 0, Desc: Lvl: 30, HP: 232 +8
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 31, Value: 0, Desc: Lvl: 31, HP: 240 +8
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 32, Value: 0, Desc: Lvl: 32, HP: 248 +8
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 33, Value: 0, Desc: Lvl: 33, HP: 254 +6
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 34, Value: 0, Desc: Lvl: 34, HP: 259 +5
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 35, Value: 0, Desc: Lvl: 35, HP: 264 +5
[20:54:26] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 36, Value: 0, Desc: Lvl: 36, HP: 273 +9
[20:55:04] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 37, Value: 0, Desc: Lvl: 37, HP: 280 +7
[20:55:06] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 38, Value: 0, Desc: Lvl: 38, HP: 288 +8
[20:55:10] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 39, Value: 0, Desc: Lvl: 39, HP: 294 +6
[20:55:11] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 40, Value: 0, Desc: Lvl: 40, HP: 302 +8
[20:55:16] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 41, Value: 0, Desc: Lvl: 41, HP: 311 +9
[20:55:27] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 42, Value: 0, Desc: Lvl: 42, HP: 317 +6
[20:55:36] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 43, Value: 0, Desc: Lvl: 43, HP: 323 +6
[20:55:36] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 44, Value: 0, Desc: Lvl: 44, HP: 331 +8
[20:55:38] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 45, Value: 0, Desc: Lvl: 45, HP: 339 +8
[20:55:39] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 46, Value: 0, Desc: Lvl: 46, HP: 346 +7
[20:55:40] Name: dasdsrrrrr, Id: 56, Type: 11, Entity: 0, Amount: 47, Value: 0, Desc: Lvl: 47, HP: 353 +7
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 2, Value: 0, Desc: Lvl: 2, HP: 25 +6
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 3, Value: 0, Desc: Lvl: 3, HP: 32 +7
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 4, Value: 0, Desc: Lvl: 4, HP: 39 +7
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 5, Value: 0, Desc: Lvl: 5, HP: 45 +6
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 6, Value: 0, Desc: Lvl: 6, HP: 52 +7
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 7, Value: 0, Desc: Lvl: 7, HP: 60 +8
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 8, Value: 0, Desc: Lvl: 8, HP: 66 +6
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 9, Value: 0, Desc: Lvl: 9, HP: 74 +8
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 10, Value: 0, Desc: Lvl: 10, HP: 79 +5
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 11, Value: 0, Desc: Lvl: 11, HP: 87 +8
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 12, Value: 0, Desc: Lvl: 12, HP: 92 +5
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 13, Value: 0, Desc: Lvl: 13, HP: 99 +7
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 14, Value: 0, Desc: Lvl: 14, HP: 106 +7
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 15, Value: 0, Desc: Lvl: 15, HP: 112 +6
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 16, Value: 0, Desc: Lvl: 16, HP: 119 +7
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 17, Value: 0, Desc: Lvl: 17, HP: 126 +7
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 18, Value: 0, Desc: Lvl: 18, HP: 133 +7
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 19, Value: 0, Desc: Lvl: 19, HP: 138 +5
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 20, Value: 0, Desc: Lvl: 20, HP: 144 +6
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 21, Value: 0, Desc: Lvl: 21, HP: 152 +8
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 22, Value: 0, Desc: Lvl: 22, HP: 157 +5
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 23, Value: 0, Desc: Lvl: 23, HP: 162 +5
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 24, Value: 0, Desc: Lvl: 24, HP: 170 +8
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 25, Value: 0, Desc: Lvl: 25, HP: 178 +8
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 26, Value: 0, Desc: Lvl: 26, HP: 186 +8
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 27, Value: 0, Desc: Lvl: 27, HP: 194 +8
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 28, Value: 0, Desc: Lvl: 28, HP: 200 +6
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 29, Value: 0, Desc: Lvl: 29, HP: 205 +5
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 30, Value: 0, Desc: Lvl: 30, HP: 213 +8
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 31, Value: 0, Desc: Lvl: 31, HP: 218 +5
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 32, Value: 0, Desc: Lvl: 32, HP: 225 +7
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 33, Value: 0, Desc: Lvl: 33, HP: 230 +5
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 34, Value: 0, Desc: Lvl: 34, HP: 235 +5
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 35, Value: 0, Desc: Lvl: 35, HP: 243 +8
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 36, Value: 0, Desc: Lvl: 36, HP: 248 +5
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 37, Value: 0, Desc: Lvl: 37, HP: 254 +6
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 38, Value: 0, Desc: Lvl: 38, HP: 259 +5
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 39, Value: 0, Desc: Lvl: 39, HP: 267 +8
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 40, Value: 0, Desc: Lvl: 40, HP: 272 +5
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 41, Value: 0, Desc: Lvl: 41, HP: 279 +7
[20:59:46] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 42, Value: 0, Desc: Lvl: 42, HP: 287 +8
[20:59:53] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 43, Value: 0, Desc: Lvl: 43, HP: 294 +7
[20:59:53] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 44, Value: 0, Desc: Lvl: 44, HP: 299 +5
[20:59:55] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 45, Value: 0, Desc: Lvl: 45, HP: 307 +8
[20:59:56] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 46, Value: 0, Desc: Lvl: 46, HP: 315 +8
[20:59:58] Name: dsadasggg, Id: 57, Type: 11, Entity: 0, Amount: 47, Value: 0, Desc: Lvl: 47, HP: 321 +6
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 2, Value: 0, Desc: Lvl: 2, HP: 27 +7
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 3, Value: 0, Desc: Lvl: 3, HP: 33 +6
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 4, Value: 0, Desc: Lvl: 4, HP: 41 +8
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 5, Value: 0, Desc: Lvl: 5, HP: 47 +6
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 6, Value: 0, Desc: Lvl: 6, HP: 52 +5
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 7, Value: 0, Desc: Lvl: 7, HP: 59 +7
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 8, Value: 0, Desc: Lvl: 8, HP: 66 +7
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 9, Value: 0, Desc: Lvl: 9, HP: 73 +7
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 10, Value: 0, Desc: Lvl: 10, HP: 79 +6
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 11, Value: 0, Desc: Lvl: 11, HP: 86 +7
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 12, Value: 0, Desc: Lvl: 12, HP: 93 +7
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 13, Value: 0, Desc: Lvl: 13, HP: 101 +8
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 14, Value: 0, Desc: Lvl: 14, HP: 108 +7
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 15, Value: 0, Desc: Lvl: 15, HP: 115 +7
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 16, Value: 0, Desc: Lvl: 16, HP: 122 +7
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 17, Value: 0, Desc: Lvl: 17, HP: 129 +7
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 18, Value: 0, Desc: Lvl: 18, HP: 134 +5
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 19, Value: 0, Desc: Lvl: 19, HP: 141 +7
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 20, Value: 0, Desc: Lvl: 20, HP: 150 +9
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 21, Value: 0, Desc: Lvl: 21, HP: 156 +6
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 22, Value: 0, Desc: Lvl: 22, HP: 163 +7
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 23, Value: 0, Desc: Lvl: 23, HP: 171 +8
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 24, Value: 0, Desc: Lvl: 24, HP: 179 +8
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 25, Value: 0, Desc: Lvl: 25, HP: 184 +5
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 26, Value: 0, Desc: Lvl: 26, HP: 189 +5
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 27, Value: 0, Desc: Lvl: 27, HP: 197 +8
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 28, Value: 0, Desc: Lvl: 28, HP: 203 +6
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 29, Value: 0, Desc: Lvl: 29, HP: 209 +6
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 30, Value: 0, Desc: Lvl: 30, HP: 215 +6
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 31, Value: 0, Desc: Lvl: 31, HP: 221 +6
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 32, Value: 0, Desc: Lvl: 32, HP: 227 +6
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 33, Value: 0, Desc: Lvl: 33, HP: 232 +5
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 34, Value: 0, Desc: Lvl: 34, HP: 240 +8
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 35, Value: 0, Desc: Lvl: 35, HP: 248 +8
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 36, Value: 0, Desc: Lvl: 36, HP: 255 +7
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 37, Value: 0, Desc: Lvl: 37, HP: 264 +9
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 38, Value: 0, Desc: Lvl: 38, HP: 270 +6
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 39, Value: 0, Desc: Lvl: 39, HP: 276 +6
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 40, Value: 0, Desc: Lvl: 40, HP: 284 +8
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 41, Value: 0, Desc: Lvl: 41, HP: 289 +5
[21:01:34] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 42, Value: 0, Desc: Lvl: 42, HP: 297 +8
[21:01:36] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 43, Value: 0, Desc: Lvl: 43, HP: 302 +5
[21:01:36] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 44, Value: 0, Desc: Lvl: 44, HP: 309 +7
[21:01:37] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 45, Value: 0, Desc: Lvl: 45, HP: 318 +9
[21:01:38] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 46, Value: 0, Desc: Lvl: 46, HP: 326 +8
[21:01:42] Name: fsdfdsfbbb, Id: 58, Type: 11, Entity: 0, Amount: 47, Value: 0, Desc: Lvl: 47, HP: 335 +9
